ano,mes,sigla_uf,id_municipio,cnpj,empresa,porte_empresa,tecnologia,transmissao,velocidade,produto,acessos
2016,5,GO,5220504,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,5,GO,5222203,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,9,GO,5213103,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,4
2016,9,GO,5218102,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,9,GO,5222005,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,5
2016,3,DF,5300108,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,384
2016,2,GO,5213806,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,9
2016,2,GO,5219100,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,12,GO,5213053,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,12,GO,5220504,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,8,GO,5220207,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,8,GO,5220454,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,11,GO,5215603,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,7,GO,5217401,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,7,GO,5219100,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,4,GO,5219100,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,4,GO,5220603,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,5,GO,5212204,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,5,GO,5212907,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,5,GO,5214408,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,5,GO,5219704,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,6,GO,5213509,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,6,GO,5219605,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,1,GO,5213707,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,1,GO,5218003,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,5,DF,5300108,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,283
2016,9,GO,5212105,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,2,GO,5219738,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,2,GO,5220686,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,8,GO,5220454,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,4,GO,5213707,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,5,GO,5212501,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,12
2016,6,GO,5219803,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,9,GO,5213905,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,2,GO,5214002,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,12,GO,5219753,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,10,GO,5214606,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,10,GO,5219100,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,10,GO,5219803,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,10,GO,5222005,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,5
2016,11,GO,5213053,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,11,GO,5214408,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,7,GO,5217302,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,3,GO,5211800,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,3
2016,3,GO,5217609,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,6,GO,5218607,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,1,GO,5213905,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,1,GO,5220686,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,9,GO,5217203,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,2,GO,5215405,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,12,GO,5217401,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,8,GO,5212501,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,6
2016,8,GO,5213806,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,9
2016,11,GO,5213707,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,11,GO,5220454,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,7,GO,5211909,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,8
2016,7,GO,5222054,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,4,GO,5211206,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,4,GO,5217203,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,3,GO,5214606,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,5
2016,5,GO,5221858,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,6
2016,6,GO,5211800,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,6,GO,5213707,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,9,GO,5218805,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,13
2016,2,GO,5212501,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,7
2016,12,GO,5211800,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,12,GO,5218607,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,8,GO,5213806,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,17
2016,8,GO,5215009,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,10,GO,5214507,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,11,GO,5215306,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,11,GO,5220009,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,3,GO,5212105,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,3,GO,5221403,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,5,GO,5218003,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,1,GO,5211909,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,9
2016,1,GO,5213806,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,9
2016,9,GO,5218300,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,6
2016,12,GO,5213103,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,8,GO,5213509,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,10,GO,5220108,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,10,GO,5221403,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,11,GO,5220504,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,11,GO,5221007,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,7,GO,5212105,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,4,GO,5219209,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,5,GO,5219704,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,6,GO,5211909,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,9
2016,1,GO,5218003,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,5
2016,9,GO,5216403,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,6
2016,9,GO,5219001,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,9,GO,5219753,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,12,GO,5212501,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,4
2016,12,GO,5218508,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,8,GO,5218805,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,13
2016,8,GO,5219001,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,4,GO,5217609,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,4,GO,5221858,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,6
2016,3,GO,5217104,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,5
2016,1,GO,5212501,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,14
2016,9,GO,5212006,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,2,GO,5215603,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,5
2016,12,GO,5220207,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,12,GO,5221197,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,8,GO,5221403,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,11,GO,5212907,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,11,GO,5220108,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,7,GO,5211305,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,7,GO,5221601,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,4,GO,5218300,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,7
2016,3,GO,5211206,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,3,GO,5213806,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,17
2016,5,GO,5211701,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,5,GO,5213756,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,3
2016,5,GO,5215009,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,1,GO,5219902,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,9,GO,5211701,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,2,GO,5217203,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,2,GO,5219258,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,1,DF,5300108,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,402
2016,10,GO,5220009,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,11,GO,5212501,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,4
2016,3,GO,5213087,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,3,GO,5215603,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,5
2016,5,GO,5222005,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,5
2016,6,GO,5213806,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,17
2016,2,GO,5212907,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,2,GO,5215231,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,2,GO,5220603,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,12,GO,5213806,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,9
2016,8,GO,5215306,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,8,GO,5219100,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,7,GO,5221403,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,3
2016,7,GO,5221858,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,6
2016,4,GO,5211909,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,9
2016,1,GO,5219209,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,9,GO,5212253,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,9,GO,5221403,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,12,GO,5213707,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,11,GO,5211909,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,8
2016,11,GO,5213509,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,11,GO,5214804,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,11,GO,5218805,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,13
2016,4,GO,5219704,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,4,GO,5222005,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,5
2016,5,GO,5212253,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,6,GO,5213756,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,6,GO,5219803,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,6,GO,5221809,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,9,GO,5221304,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,12,GO,5211305,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,12,GO,5214408,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,12,DF,5300108,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,334
2016,11,GO,5217609,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,7,GO,5212253,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,3,GO,5212204,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,3,GO,5215603,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,3,GO,5218904,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,5,GO,5211800,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,3
2016,6,GO,5215900,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,6,GO,5217302,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,6,GO,5218706,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,6,GO,5220454,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,1,GO,5222203,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,2,GO,5219704,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,12,GO,5213004,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,12,GO,5219704,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,6,DF,5300108,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,366
2016,8,GO,5215306,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,8,GO,5220504,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,7,GO,5213103,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,3
2016,4,GO,5212303,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,6,GO,5214861,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,9,GO,5211909,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,7
2016,9,GO,5215306,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,1
2016,9,GO,5217708,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,2,GO,5213756,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,3
2016,2,GO,5217708,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,12,GO,5219209,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,10,DF,5300108,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,273
2016,8,GO,5217609,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,5
2016,10,GO,5213103,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,4
2016,10,GO,5213756,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,10,GO,5215009,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,10,GO,5215231,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,10,GO,5219704,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,6,GO,5213905,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,6,GO,5216809,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,1,GO,5220009,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,7,DF,5300108,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,365
2016,9,GO,5220603,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,2
2016,2,GO,5216809,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,12,GO,5211800,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,12,GO,5217203,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,8,GO,5215702,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,8,GO,5219704,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,2
2016,4,GO,5215504,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,3,GO,5211909,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,9
2016,1,GO,5212303,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,1,GO,5219001,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,4
2016,2,GO,5221007,76535764000143,OI,Grande Porte,FR,Cabo Metalico,0Kbps a 512Kbps,,1
2016,8,GO,5213103,76535764000143,OI,Grande Porte,FR,Cabo Metalico,512kbps a 2Mbps,,4
